RNA,Training_1,Training_2,Training_3,Training_4,Training_5,Training_6,Training_7,Training_8,Training_9,Training_10,Training_11,Training_12,Training_13,Training_14,Training_15,Training_16,Training_17,Training_18,Training_19,Training_20,Training_21,Training_22,Training_23,Training_24,Training_25,Training_26,Training_27,Training_28,Training_29,Training_30,Training_31,Training_32,Training_33,Training_34,Training_35,Training_36,Training_37,Training_38,Training_39,Training_40,Training_41,Training_42,Training_43,Training_44,Training_45,Training_46,Training_47,Training_48,Training_49,Training_50,Training_51,Training_52,Training_53,Training_54,Training_55,Training_56,Training_57,Training_58,Training_59,Training_60,Training_61,Training_62,Training_63,Training_64,Training_65,Training_66,Training_67,Training_68,Training_69,Training_70,Training_71,Training_72,Training_73,Training_74,Training_75,Training_76,Training_77,Training_78,Training_79,Training_80
Training_11,0.2727728486061096,0.5491626858711243,8.674249693285674e-05,0.05179525539278984,0.8676382899284363,0.00015151566185522825,0.7304242253303528,0.10455296188592911,0.5245198607444763,0.31149402260780334,0.30366578698158264,0.7142329812049866,0.5172852277755737,0.009043551981449127,3.6218952836897245e-10,0.42873615026474,0.30491024255752563,0.5491626858711243,0.5491626858711243,1.8390712563931544e-11,0.00017035008931998163,0.6089831590652466,0.540236234664917,7.752320243525901e-07,0.0011872963514178991,0.45044341683387756,0.5432222485542297,0.00023599108681082726,0.5681474804878235,0.0010420320322737098,0.5491626858711243,6.874582680893582e-09,0.006377011071890593,0.39402440190315247,0.5491626858711243,4.5388055835461627e-13,0.0026012917514890432,0.17934831976890564,0.38752028346061707,7.693661246283012e-13,0.4583393931388855,0.35089311003685,0.37382009625434875,1.0390980520469384e-07,5.111827249493217e-06,0.8529733419418335,0.5491626858711243,0.024819010868668556,3.003942538271076e-06,1.8940640075015835e-05,2.7655050871544518e-06,0.5491626858711243,4.056696312204622e-09,0.5491626858711243,0.5256555080413818,0.45893847942352295,0.4248770773410797,0.8972107172012329,0.5491626858711243,0.41211405396461487,4.681028258346487e-07,0.43216472864151,0.7520032525062561,0.1505526304244995,3.091127354082346e-08,0.6077426671981812,0.1996590942144394,0.3365442156791687,3.625582256291948e-12,1.5062249076436274e-05,0.36013051867485046,0.5973514318466187,1.9354874893906526e-06,8.060391337494366e-06,0.4513205289840698,0.00022985094983596355,0.5491626858711243,0.4573346674442291,0.013823970220983028,0.0001345558266621083
Training_12,0.2727728486061096,0.5491626858711243,8.674249693285674e-05,0.05179525539278984,0.8676382899284363,0.00015151566185522825,0.7304242253303528,0.10455296188592911,0.5245198607444763,0.31149402260780334,0.30366578698158264,0.7142329812049866,0.5172852277755737,0.009043551981449127,3.6218952836897245e-10,0.42873615026474,0.30491024255752563,0.5491626858711243,0.5491626858711243,1.8390712563931544e-11,0.00017035008931998163,0.6089831590652466,0.540236234664917,7.752320243525901e-07,0.0011872963514178991,0.45044341683387756,0.5432222485542297,0.00023599108681082726,0.5681474804878235,0.0010420320322737098,0.5491626858711243,6.874582680893582e-09,0.006377011071890593,0.39402440190315247,0.5491626858711243,4.5388055835461627e-13,0.0026012917514890432,0.17934831976890564,0.38752028346061707,7.693661246283012e-13,0.4583393931388855,0.35089311003685,0.37382009625434875,1.0390980520469384e-07,5.111827249493217e-06,0.8529733419418335,0.5491626858711243,0.024819010868668556,3.003942538271076e-06,1.8940640075015835e-05,2.7655050871544518e-06,0.5491626858711243,4.056696312204622e-09,0.5491626858711243,0.5256555080413818,0.45893847942352295,0.4248770773410797,0.8972107172012329,0.5491626858711243,0.41211405396461487,4.681028258346487e-07,0.43216472864151,0.7520032525062561,0.1505526304244995,3.091127354082346e-08,0.6077426671981812,0.1996590942144394,0.3365442156791687,3.625582256291948e-12,1.5062249076436274e-05,0.36013051867485046,0.5973514318466187,1.9354874893906526e-06,8.060391337494366e-06,0.4513205289840698,0.00022985094983596355,0.5491626858711243,0.4573346674442291,0.013823970220983028,0.0001345558266621083
Training_13,0.2725800573825836,0.5491626858711243,8.654172415845096e-05,0.05170857161283493,0.8676732778549194,0.00014983868459239602,0.7348948121070862,0.10680890083312988,0.5242597460746765,0.3113578259944916,0.30353155732154846,0.7137588858604431,0.5174633264541626,0.009205855429172516,3.6179048645834655e-10,0.4287090301513672,0.3050890266895294,0.5491626858711243,0.5491626858711243,1.818266023856374e-11,0.00017275991558562964,0.6091176271438599,0.5401571989059448,7.812824378561345e-07,0.0011781202629208565,0.45164787769317627,0.5431040525436401,0.0002375066396780312,0.5697457194328308,0.0010409867390990257,0.5491626858711243,6.82228096238191e-09,0.006326820235699415,0.3943745493888855,0.5491626858711243,4.487886570616467e-13,0.0025925436057150364,0.18033328652381897,0.3885367512702942,7.607291532818472e-13,0.45847925543785095,0.35059797763824463,0.373550683259964,1.0265359406957941e-07,5.05582056575804e-06,0.8547067046165466,0.5491626858711243,0.025116639211773872,2.9661891858268064e-06,1.8844573787646368e-05,2.7259086436970392e-06,0.5491626858711243,4.037629341979709e-09,0.5491626858711243,0.5269036889076233,0.45893561840057373,0.42694753408432007,0.8973850011825562,0.5491626858711243,0.4115130603313446,4.6284790755635186e-07,0.4323717951774597,0.752803385257721,0.15049844980239868,3.080045729575431e-08,0.6096985936164856,0.1999175101518631,0.33632782101631165,3.5828237078538994e-12,1.4999293853179552e-05,0.3609378933906555,0.5975558161735535,1.9342105588293634e-06,8.034680831769947e-06,0.4543013870716095,0.0002270524564664811,0.5491626858711243,0.45784565806388855,0.01395174115896225,0.00013007175584789366
Training_14,0.2516891658306122,0.2632749080657959,0.00016559544019401073,0.5042981505393982,0.7382434606552124,0.011812792159616947,0.904961347579956,0.41778409481048584,0.09034514427185059,0.19939835369586945,0.18177874386310577,0.016058798879384995,0.28123220801353455,0.5491626858711243,3.6926053881281007e-10,0.07964576780796051,0.17150644958019257,0.40268367528915405,0.5451796650886536,1.0016112071686845e-11,0.004349326714873314,0.8829203844070435,0.018091663718223572,8.71567135618534e-06,0.12614692747592926,0.48531559109687805,0.3885419964790344,0.26821672916412354,0.9139552712440491,0.003100448288023472,0.4686664938926697,1.5142538245527248e-07,0.08635587990283966,0.5603644251823425,0.01848534122109413,2.139376187055425e-13,0.00341567350551486,0.2776733636856079,0.44312697649002075,4.2457565783450557e-13,0.9019227623939514,0.2158261239528656,0.7584627866744995,6.784354411593085e-08,2.2104879917606013e-06,0.9552412629127502,0.007832705974578857,0.9748192429542542,1.817809788917657e-06,0.00010666915477486327,1.3569972452387447e-06,0.318126380443573,3.707797304741689e-07,0.20754095911979675,0.03250029310584068,0.018928200006484985,0.5671531558036804,0.9847738742828369,0.11753696948289871,0.5291798114776611,6.711007358717325e-07,0.24134451150894165,0.5912641882896423,0.15647663176059723,2.073577434202889e-06,0.7098954916000366,0.764289379119873,0.20577110350131989,3.820682051985935e-12,5.778848935733549e-05,0.013287004083395004,0.43777844309806824,7.512900083384011e-06,2.1653120711562224e-05,0.8253762722015381,8.007059659576043e-05,0.39221346378326416,0.07133139669895172,0.2061832845211029,0.04838990420103073
Training_15,8.655117638214915e-13,6.121153584004446e-11,0.0008326640236191452,3.271327031484361e-08,9.673078207335932e-18,0.999992847442627,8.64824840430059e-14,3.884423282064522e-17,1.2909037554187375e-11,3.193730219522295e-12,7.421553822883897e-12,3.3720561987138353e-07,3.2922193859974413e-09,3.9059943901520455e-07,0.9999407529830933,3.1708040637568047e-09,1.8541442825537047e-09,3.0248104021524114e-10,5.279917614231522e-10,0.9876381158828735,1.0389418093836866e-05,1.972403038558732e-15,2.1450251297405742e-11,7.427911441482138e-07,0.9999767541885376,1.7858929612923902e-10,6.454700489377796e-12,1.2262235671300914e-08,7.8722401861131e-12,0.9992092847824097,3.933060543914735e-10,0.9999597072601318,1.397553387505468e-05,1.2061572986048208e-14,7.191690798435957e-09,0.9618214964866638,0.004904183559119701,1.0707991784930648e-11,3.220415538515882e-14,0.9708129167556763,5.657951321000332e-13,3.2099536651777547e-14,9.659653632532184e-11,0.9991223216056824,0.9985820055007935,1.49003628879818e-10,1.6227945209834616e-08,2.759774075933308e-10,0.9992444515228271,0.24929247796535492,0.9651224613189697,3.196118036896678e-09,0.9999966621398926,8.675393736723436e-10,1.3711453084042091e-09,1.0185711302179712e-10,3.6140406639573186e-11,2.519854547244904e-09,4.121617269703393e-09,6.309797413450724e-07,0.9994970560073853,1.344955119497726e-10,3.6247566059799396e-10,1.406877977831733e-12,0.20023873448371887,1.2331096144180265e-08,1.0380783732610865e-10,6.1694264063758e-13,0.999729335308075,0.00035005409154109657,2.4810629993460883e-16,0.0017687262734398246,0.999996542930603,0.01025228388607502,1.2208874189401087e-10,0.030816147103905678,1.3931866771343948e-09,0.005120751913636923,1.933504023554633e-08,0.9999650716781616
Training_16,0.2727728486061096,0.5491626858711243,8.674249693285674e-05,0.05179525539278984,0.8676382899284363,0.00015151566185522825,0.7304242253303528,0.10455296188592911,0.5245198607444763,0.31149402260780334,0.30366578698158264,0.7142329812049866,0.5172852277755737,0.009043551981449127,3.6218952836897245e-10,0.42873615026474,0.30491024255752563,0.5491626858711243,0.5491626858711243,1.8390712563931544e-11,0.00017035008931998163,0.6089831590652466,0.540236234664917,7.752320243525901e-07,0.0011872963514178991,0.45044341683387756,0.5432222485542297,0.00023599108681082726,0.5681474804878235,0.0010420320322737098,0.5491626858711243,6.874582680893582e-09,0.006377011071890593,0.39402440190315247,0.5491626858711243,4.5388055835461627e-13,0.0026012917514890432,0.17934831976890564,0.38752028346061707,7.693661246283012e-13,0.4583393931388855,0.35089311003685,0.37382009625434875,1.0390980520469384e-07,5.111827249493217e-06,0.8529733419418335,0.5491626858711243,0.024819010868668556,3.003942538271076e-06,1.8940640075015835e-05,2.7655050871544518e-06,0.5491626858711243,4.056696312204622e-09,0.5491626858711243,0.5256555080413818,0.45893847942352295,0.4248770773410797,0.8972107172012329,0.5491626858711243,0.41211405396461487,4.681028258346487e-07,0.43216472864151,0.7520032525062561,0.1505526304244995,3.091127354082346e-08,0.6077426671981812,0.1996590942144394,0.3365442156791687,3.625582256291948e-12,1.5062249076436274e-05,0.36013051867485046,0.5973514318466187,1.9354874893906526e-06,8.060391337494366e-06,0.4513205289840698,0.00022985094983596355,0.5491626858711243,0.4573346674442291,0.013823970220983028,0.0001345558266621083
Training_17,0.2727728486061096,0.5491626858711243,8.674249693285674e-05,0.05179525539278984,0.8676382899284363,0.00015151566185522825,0.7304242253303528,0.10455296188592911,0.5245198607444763,0.31149402260780334,0.30366578698158264,0.7142329812049866,0.5172852277755737,0.009043551981449127,3.6218952836897245e-10,0.42873615026474,0.30491024255752563,0.5491626858711243,0.5491626858711243,1.8390712563931544e-11,0.00017035008931998163,0.6089831590652466,0.540236234664917,7.752320243525901e-07,0.0011872963514178991,0.45044341683387756,0.5432222485542297,0.00023599108681082726,0.5681474804878235,0.0010420320322737098,0.5491626858711243,6.874582680893582e-09,0.006377011071890593,0.39402440190315247,0.5491626858711243,4.5388055835461627e-13,0.0026012917514890432,0.17934831976890564,0.38752028346061707,7.693661246283012e-13,0.4583393931388855,0.35089311003685,0.37382009625434875,1.0390980520469384e-07,5.111827249493217e-06,0.8529733419418335,0.5491626858711243,0.024819010868668556,3.003942538271076e-06,1.8940640075015835e-05,2.7655050871544518e-06,0.5491626858711243,4.056696312204622e-09,0.5491626858711243,0.5256555080413818,0.45893847942352295,0.4248770773410797,0.8972107172012329,0.5491626858711243,0.41211405396461487,4.681028258346487e-07,0.43216472864151,0.7520032525062561,0.1505526304244995,3.091127354082346e-08,0.6077426671981812,0.1996590942144394,0.3365442156791687,3.625582256291948e-12,1.5062249076436274e-05,0.36013051867485046,0.5973514318466187,1.9354874893906526e-06,8.060391337494366e-06,0.4513205289840698,0.00022985094983596355,0.5491626858711243,0.4573346674442291,0.013823970220983028,0.0001345558266621083
Training_18,0.2727728486061096,0.5491626858711243,8.674249693285674e-05,0.05179525539278984,0.8676382899284363,0.00015151566185522825,0.7304242253303528,0.10455296188592911,0.5245198607444763,0.31149402260780334,0.30366578698158264,0.7142329812049866,0.5172852277755737,0.009043551981449127,3.6218952836897245e-10,0.42873615026474,0.30491024255752563,0.5491626858711243,0.5491626858711243,1.8390712563931544e-11,0.00017035008931998163,0.6089831590652466,0.540236234664917,7.752320243525901e-07,0.0011872963514178991,0.45044341683387756,0.5432222485542297,0.00023599108681082726,0.5681474804878235,0.0010420320322737098,0.5491626858711243,6.874582680893582e-09,0.006377011071890593,0.39402440190315247,0.5491626858711243,4.5388055835461627e-13,0.0026012917514890432,0.17934831976890564,0.38752028346061707,7.693661246283012e-13,0.4583393931388855,0.35089311003685,0.37382009625434875,1.0390980520469384e-07,5.111827249493217e-06,0.8529733419418335,0.5491626858711243,0.024819010868668556,3.003942538271076e-06,1.8940640075015835e-05,2.7655050871544518e-06,0.5491626858711243,4.056696312204622e-09,0.5491626858711243,0.5256555080413818,0.45893847942352295,0.4248770773410797,0.8972107172012329,0.5491626858711243,0.41211405396461487,4.681028258346487e-07,0.43216472864151,0.7520032525062561,0.1505526304244995,3.091127354082346e-08,0.6077426671981812,0.1996590942144394,0.3365442156791687,3.625582256291948e-12,1.5062249076436274e-05,0.36013051867485046,0.5973514318466187,1.9354874893906526e-06,8.060391337494366e-06,0.4513205289840698,0.00022985094983596355,0.5491626858711243,0.4573346674442291,0.013823970220983028,0.0001345558266621083
Training_19,0.2727728486061096,0.5491626858711243,8.674249693285674e-05,0.05179525539278984,0.8676382899284363,0.00015151566185522825,0.7304242253303528,0.10455296188592911,0.5245198607444763,0.31149402260780334,0.30366578698158264,0.7142329812049866,0.5172852277755737,0.009043551981449127,3.6218952836897245e-10,0.42873615026474,0.30491024255752563,0.5491626858711243,0.5491626858711243,1.8390712563931544e-11,0.00017035008931998163,0.6089831590652466,0.540236234664917,7.752320243525901e-07,0.0011872963514178991,0.45044341683387756,0.5432222485542297,0.00023599108681082726,0.5681474804878235,0.0010420320322737098,0.5491626858711243,6.874582680893582e-09,0.006377011071890593,0.39402440190315247,0.5491626858711243,4.5388055835461627e-13,0.0026012917514890432,0.17934831976890564,0.38752028346061707,7.693661246283012e-13,0.4583393931388855,0.35089311003685,0.37382009625434875,1.0390980520469384e-07,5.111827249493217e-06,0.8529733419418335,0.5491626858711243,0.024819010868668556,3.003942538271076e-06,1.8940640075015835e-05,2.7655050871544518e-06,0.5491626858711243,4.056696312204622e-09,0.5491626858711243,0.5256555080413818,0.45893847942352295,0.4248770773410797,0.8972107172012329,0.5491626858711243,0.41211405396461487,4.681028258346487e-07,0.43216472864151,0.7520032525062561,0.1505526304244995,3.091127354082346e-08,0.6077426671981812,0.1996590942144394,0.3365442156791687,3.625582256291948e-12,1.5062249076436274e-05,0.36013051867485046,0.5973514318466187,1.9354874893906526e-06,8.060391337494366e-06,0.4513205289840698,0.00022985094983596355,0.5491626858711243,0.4573346674442291,0.013823970220983028,0.0001345558266621083
Training_20,3.119866396105516e-16,1.4145728045953515e-13,0.9549142122268677,3.768737144582701e-08,8.590831573021241e-23,0.15855193138122559,3.5179176182668535e-16,1.664599006903077e-19,1.4432177648055974e-14,6.5054891676538315e-15,4.180535854558104e-14,1.5595928744005505e-06,7.364111404006835e-11,3.836719599803473e-07,0.7478322386741638,2.525328834934726e-10,1.0641643122255573e-10,1.2022453345361672e-11,2.62092639258249e-11,0.9998177886009216,0.00033292025909759104,7.196119939009719e-21,2.25007539727054e-13,0.00036530313082039356,0.20529145002365112,1.7679160219108425e-11,5.250970692332116e-15,8.024984149423986e-11,3.663671183242552e-15,0.19600652158260345,1.1420108836455306e-13,0.045962654054164886,9.292460163123906e-06,1.720829710968666e-19,1.5457303215171692e-09,0.99993896484375,0.7829530835151672,1.5493747100190844e-14,1.4309413960167077e-17,0.9996381998062134,7.675393187447905e-18,1.2921413991289834e-17,6.779259957085315e-15,0.21743956208229065,0.11480160057544708,1.9031863758567358e-12,2.794620712620599e-08,1.0916345139031641e-13,0.9943881630897522,0.9993034601211548,0.6225324273109436,1.2219397368951057e-11,0.20791125297546387,5.853634417463116e-12,1.3883554028648604e-10,1.6343495567311406e-12,4.974072911369254e-14,6.409849734323458e-11,4.2697399435520644e-12,1.3173939272803636e-08,0.9969832301139832,2.6972042221212744e-12,1.6495171548114307e-11,1.945931988407614e-15,0.7942265868186951,2.9362123843412746e-10,3.1426136649567726e-13,8.994118765257302e-16,0.9888522624969482,0.23957030475139618,7.710744217878476e-21,0.1680532991886139,0.9996813535690308,0.9846563935279846,1.3542489612355935e-12,0.004916877951472998,3.345134169663311e-10,0.982233464717865,1.1215177231349571e-08,0.003711818950250745
Training_21,3.4416175465068477e-10,1.0413599227376835e-07,0.936405599117279,0.03452460467815399,3.2302551708630444e-16,0.27376651763916016,2.030357826310336e-11,7.424940043766586e-15,1.399595461748504e-08,6.197852009393046e-09,4.7426244265125206e-08,0.37103989720344543,5.319384945323691e-05,0.275555282831192,0.06466563045978546,0.00016926172247622162,8.668890950502828e-05,1.1524529327289201e-05,2.7070307623944245e-05,0.731870710849762,0.983343780040741,1.4403302294884075e-14,2.2306986124931427e-07,0.9049466848373413,0.3747914731502533,1.677430554991588e-05,4.74209782552748e-09,7.726360490778461e-05,3.8648031441823605e-09,0.5768724679946899,2.0672578671110386e-07,0.09436643123626709,0.5491790175437927,3.3206800482098175e-13,0.0015391317429021,0.13874250650405884,0.7731903195381165,1.7186611245278982e-08,1.4859061897576353e-11,0.014152719639241695,2.3881428085070766e-11,1.3088238826064469e-11,2.8084333081324075e-08,0.7048174142837524,0.5416924953460693,6.510427397188323e-07,0.008791196160018444,5.127090503265208e-07,0.9419621229171753,0.9995425939559937,0.727091372013092,2.465222860337235e-05,0.03279795125126839,5.803181466035312e-06,0.00013762024173047394,1.6202696997424937e-06,7.006525493125082e-08,5.4028390877647325e-05,3.860189735860331e-06,0.0077247885055840015,0.9969684481620789,2.8570925678650383e-06,1.6131763914017938e-05,2.3216202293951937e-09,0.999451220035553,9.5916744612623e-05,3.1155326496445923e-07,9.407553624996012e-10,0.014472417533397675,0.8084184527397156,1.4924424069089233e-14,0.9924671053886414,0.7878605127334595,0.9973980188369751,1.5320128454732185e-07,0.9819059371948242,0.00034290371695533395,0.9959275126457214,0.010529279708862305,0.03599318116903305
Training_22,0.29571861028671265,0.05793021246790886,0.0018711007433012128,0.23935377597808838,0.0037891583051532507,0.07824483513832092,0.0008448299486190081,2.9796861781505868e-05,0.01635162904858589,0.15129756927490234,0.48406097292900085,0.003728105453774333,0.3286532759666443,0.1889989823102951,3.6831274030646455e-08,0.023123856633901596,0.16271093487739563,0.07879872620105743,0.5049083828926086,3.5915098672845147e-10,0.0059251063503324986,0.8401726484298706,0.004969249479472637,7.276463293237612e-05,0.584125816822052,0.6037071347236633,0.3735503554344177,0.9896758198738098,0.9957095384597778,0.23147709667682648,0.8396208882331848,9.820030754781328e-06,0.22615943849086761,0.8028753399848938,0.006259521469473839,9.132075521126048e-13,0.0020996760576963425,0.46368107199668884,0.7599610090255737,2.038777566909511e-12,0.9700047373771667,0.10945580899715424,0.8785049319267273,3.0414571483561303e-06,0.00015801437257323414,0.10733243823051453,0.0009821150451898575,0.9992314577102661,9.586937812855467e-05,0.0015725722769275308,1.5045396139612421e-05,0.34476810693740845,3.252939131925814e-05,0.044961169362068176,0.005848870612680912,0.006021201144903898,0.8213589787483215,0.9991058707237244,0.09540113061666489,0.968904435634613,0.00011411215382395312,0.19540424644947052,0.6540299654006958,0.7371646165847778,7.748688221909106e-05,0.9756531119346619,0.9359322190284729,0.7221406102180481,9.95881641041585e-11,0.00027376710204407573,0.001527263200841844,0.9321147799491882,0.00010407330410089344,4.678308323491365e-05,0.7599351406097412,0.0016872711712494493,0.31696775555610657,0.20883816480636597,0.05161770433187485,0.3447537124156952
Training_23,0.2706022560596466,0.5491626858711243,8.805796824162826e-05,0.052450500428676605,0.8687883019447327,0.00015361307305283844,0.7168662548065186,0.09913912415504456,0.5227483510971069,0.3091084361076355,0.30131396651268005,0.7135129570960999,0.5135475993156433,0.009345297701656818,3.631281941807174e-10,0.42591288685798645,0.30185288190841675,0.5491626858711243,0.5491626858711243,1.8349403593798108e-11,0.00017556802777107805,0.6121898889541626,0.5374826788902283,7.890518531894486e-07,0.0012027479242533445,0.45505669713020325,0.541343629360199,0.00024693910381756723,0.5699694752693176,0.0010442615021020174,0.5491626858711243,7.048355232797121e-09,0.006480132229626179,0.3974537253379822,0.5491626858711243,4.532335064980769e-13,0.0026241366285830736,0.17921766638755798,0.388934463262558,7.643374865320962e-13,0.46592703461647034,0.348772794008255,0.3717172145843506,1.043149140400601e-07,5.109546236781171e-06,0.8519060611724854,0.5491626858711243,0.026163574308156967,3.007078476002789e-06,1.900106690300163e-05,2.788864776448463e-06,0.5491626858711243,4.1615964008201445e-09,0.5491626858711243,0.5312913656234741,0.45600804686546326,0.423612117767334,0.8979234099388123,0.5491626858711243,0.41414663195610046,4.650424045848922e-07,0.42861825227737427,0.7500002980232239,0.1493067741394043,3.15116892579681e-08,0.608091413974762,0.2026507556438446,0.334174245595932,3.6397308778024495e-12,1.5272677046596073e-05,0.36102738976478577,0.5956637263298035,1.9364622403372778e-06,8.08966979093384e-06,0.45109742879867554,0.00022947871184442192,0.5491626858711243,0.45691585540771484,0.013894510455429554,0.0001457373145967722
Training_24,7.409537935466892e-14,2.4136494886084492e-11,0.9930213093757629,8.472789886582177e-06,1.2336502185369097e-20,0.0005264806095510721,9.979236505880656e-15,2.7357960648522636e-18,3.3461709965376674e-12,1.156277872928213e-12,8.087241813725665e-12,0.00032549415482208133,1.1171134239873481e-08,7.73292122175917e-05,0.0018560418393462896,3.831395289921602e-08,1.749823219654445e-08,2.42616926549033e-09,6.54621068463257e-09,0.4693952202796936,0.038313135504722595,7.566258286150109e-19,5.333163424769971e-11,0.3167918026447296,0.0005818040808662772,3.957382865849013e-09,1.1046462139105429e-12,2.077970506775273e-08,8.374487084697457e-13,0.024061691015958786,6.711314230051224e-12,0.002102971775457263,0.0016355406260117888,2.933660562507092e-17,3.6931166391696024e-07,0.22950950264930725,0.9722203612327576,3.824291144177705e-12,3.2574180881133914e-15,0.014416402205824852,1.2998699957462501e-15,2.7888225210333673e-15,9.999404733049277e-13,0.15149690210819244,0.09668558835983276,2.2435819868604767e-10,4.3615696085907985e-06,2.420564790273083e-11,0.4079808294773102,0.99996018409729,0.20288825035095215,2.8962552356404103e-09,0.00013014966680202633,1.3874349447107193e-09,3.0751497348546764e-08,3.3628416717945697e-10,1.3356058446711838e-11,1.5192727076396295e-08,8.775998261434381e-10,9.981665698433062e-07,0.9660300612449646,4.808428655245223e-10,3.575483686901748e-09,4.1879761919667857e-13,0.998290479183197,4.500078176761235e-08,7.448658356778992e-11,1.7193420352810268e-13,0.012605960480868816,0.984765887260437,4.0403127787088034e-19,0.9896669387817383,0.7802274227142334,0.9978708028793335,5.3310276332263484e-11,0.021179206669330597,8.018462693826223e-08,0.999524712562561,2.1175626443437068e-06,6.427540029108059e-06
Training_25,5.4188454669201747e-05,0.0007335665868595243,0.020311087369918823,0.009416845627129078,2.9405869739207446e-08,0.9823179244995117,2.9416569180540364e-09,4.884080553185788e-12,0.00027217951719649136,2.8003785701002926e-05,0.0001789721573004499,0.00454131281003356,0.0016948282718658447,0.0034815329127013683,0.0051423353143036366,5.149257049197331e-05,0.0007964058313518763,0.0003175772144459188,0.0008077679667621851,3.790281425608555e-06,0.000543594011105597,0.0001232765062013641,0.00013480188499670476,0.0007545160478912294,0.9974938631057739,0.0023984587751328945,0.0008385680848732591,0.9989628791809082,0.03633681312203407,0.9977113008499146,0.3589082658290863,0.8309821486473083,0.003523656167089939,8.069990144576877e-06,0.002490466460585594,3.712120815180242e-07,0.027523469179868698,1.3598677469417453e-05,6.360623501677765e-06,1.9248868454724288e-07,0.006791845895349979,2.260975406898069e-06,0.07795722782611847,0.6341078877449036,0.8348230719566345,3.093596387770958e-05,0.00013172984472475946,0.9940059185028076,0.02677840180695057,0.09136108309030533,0.4148256778717041,0.03363002836704254,0.17932240664958954,0.0014145653694868088,0.0008745642844587564,0.00027277079061605036,4.460542186279781e-05,0.6264325380325317,0.011886324733495712,0.433531790971756,0.2755908966064453,0.00020283159392420202,0.05592770874500275,6.557012056873646e-06,0.7544809579849243,0.0022464392241090536,0.17448459565639496,2.439623131067492e-05,3.628749982453883e-05,0.24049389362335205,7.553250469527484e-08,0.006896469742059708,0.16385942697525024,0.040214620530605316,4.653515497921035e-05,0.030086174607276917,0.0005631216918118298,0.08462175726890564,0.024320051074028015,0.9898802042007446
Training_26,0.27057957649230957,0.5491626858711243,8.807208359939978e-05,0.05245964601635933,0.8688005208969116,0.00015363591955974698,0.7167246341705322,0.09908466786146164,0.5227267742156982,0.30908364057540894,0.30128949880599976,0.7134957313537598,0.5135087370872498,0.009348530322313309,3.631427658579156e-10,0.4258834421634674,0.30182120203971863,0.5491626858711243,0.5491626858711243,1.8349016750462965e-11,0.00017562428547535092,0.6122243404388428,0.537453830242157,7.891993618613924e-07,0.001202915795147419,0.4551049470901489,0.5413240790367126,0.0002470573235768825,0.5699906349182129,0.0010442904895171523,0.5491626858711243,7.05022351610296e-09,0.006481234449893236,0.3974907398223877,0.5491626858711243,4.5322914258433267e-13,0.0026243773754686117,0.17921753227710724,0.3889511823654175,7.642865290299894e-13,0.466022789478302,0.348750501871109,0.3716951608657837,1.0431909203134637e-07,5.109517132950714e-06,0.8518959283828735,0.5491626858711243,0.026178201660513878,3.0071130368014565e-06,1.9001718101208098e-05,2.789104200928705e-06,0.5491626858711243,4.162747480052076e-09,0.5491626858711243,0.5313504338264465,0.45597755908966064,0.4236010015010834,0.8979312181472778,0.5491626858711243,0.4141676425933838,4.650105154269113e-07,0.42858147621154785,0.7499805092811584,0.14929388463497162,3.151800243017533e-08,0.6080970764160156,0.20268213748931885,0.3341495096683502,3.639897411256143e-12,1.5274919860530645e-05,0.361038476228714,0.59564608335495,1.9364842955837958e-06,8.089994480542373e-06,0.45109742879867554,0.0002294747537234798,0.5491626858711243,0.45691198110580444,0.013895438052713871,0.00014585882308892906
Training_27,0.2708604335784912,0.5491626858711243,8.789823186816648e-05,0.052346136420965195,0.8686488270759583,0.0001533587055746466,0.7184794545173645,0.09976155310869217,0.522994875907898,0.3093907833099365,0.30159226059913635,0.7137095332145691,0.5139904022216797,0.009308640845119953,3.629779254943344e-10,0.42624789476394653,0.30221375823020935,0.5491626858711243,0.5491626858711243,1.8354023162414634e-11,0.00017492937331553549,0.6117980480194092,0.5378109216690063,7.87378553468443e-07,0.0012008488411083817,0.45450809597969055,0.5415665507316589,0.0002455904323142022,0.5697291493415833,0.0010439219186082482,0.5491626858711243,7.026998538606222e-09,0.006467597093433142,0.3970334529876709,0.5491626858711243,4.5331040353716046e-13,0.0026213398668915033,0.17921996116638184,0.38874468207359314,7.649369419132634e-13,0.4648359417915344,0.34902647137641907,0.37196850776672363,1.042683592800131e-07,5.109965059091337e-06,0.852020800113678,0.5491626858711243,0.025997871533036232,3.00671717923251e-06,1.8993601770489477e-05,2.7861533453688025e-06,0.5491626858711243,4.148598797826253e-09,0.5491626858711243,0.5306196212768555,0.45635539293289185,0.42373910546302795,0.8978353142738342,0.5491626858711243,0.4139077067375183,4.65407168803722e-07,0.42903757095336914,0.7502254843711853,0.14945417642593384,3.144024418588742e-08,0.608025848865509,0.20229409635066986,0.33445629477500916,3.638107176628935e-12,1.5247209375957027e-05,0.360901415348053,0.5958635210990906,1.936203716468299e-06,8.085828994808253e-06,0.45109739899635315,0.00022952289145905524,0.5491626858711243,0.456959068775177,0.013883995823562145,0.00014436471974477172
